date,meta_cost_usd,meta_impressions,meta_clicks,meta_purchases,meta_conv_value,google_cost_usd,google_impressions,google_clicks,google_conversions,google_conv_value,tiktok_cost_usd,tiktok_impressions,tiktok_clicks,tiktok_conversions,ga_sessions,ga_ecom_purchases,sales_clp
2022-01-01,0.0,0.0,0.0,0.0,0.0,131.42,120745.0,1461.0,43.88,1094252.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,166.36,137142.0,1843.0,53.82,1421632.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,194.54,158075.0,2021.0,74.55,1959399.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,124.37,84851.0,1355.0,38.12,1008534.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,66.38,79679.0,1015.0,29.05,853786.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,47.47,55606.0,677.0,24.8,644315.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,144.84,129250.0,1296.0,38.3,1315690.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,0.0,0.0,0.0,0.0,0.0,104.43,96429.0,1136.0,46.57,1390325.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,0.0,0.0,0.0,0.0,0.0,151.85,125788.0,1704.0,41.77,1325023.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,199.51,130614.0,1963.0,59.12,1738629.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,188.08,112026.0,1794.0,70.86,1866936.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,170.66,120411.0,1846.0,39.75,821139.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,189.85,110648.0,1794.0,55.81,1268368.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,186.24,126591.0,1449.0,42.33,1059004.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,0.0,0.0,0.0,0.0,0.0,164.73,139101.0,1415.0,26.23,620640.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,0.0,0.0,0.0,0.0,0.0,208.28,161557.0,1708.0,55.18,1561472.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,187.95,152270.0,1603.0,42.51,1085991.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,173.66,149155.0,1438.0,41.75,1061200.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,124.03,107270.0,1381.0,30.64,838180.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,117.23,94052.0,1296.0,35.99,1131850.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,106.69,93070.0,1088.0,36.13,1048742.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,99.42,73488.0,1088.0,30.62,737354.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,160.19,109796.0,1515.0,35.48,995413.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,121.58,77872.0,1094.0,19.28,695738.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,106.11,86428.0,1194.0,39.34,940180.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,137.47,111955.0,1427.0,40.18,958982.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,139.81,102523.0,1302.0,58.1,1584494.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,127.31,94095.0,1075.0,30.99,856828.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,0.0,0.0,0.0,0.0,0.0,130.48,88884.0,1081.0,40.12,1046893.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-30,0.0,0.0,0.0,0.0,0.0,153.05,97936.0,1308.0,42.35,1115911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,139.95,95000.0,1108.0,44.77,1083094.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,137.79,121235.0,1250.0,27.62,744410.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,93.88,73892.0,1035.0,18.87,456357.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,81.23,65950.0,974.0,29.85,807280.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,75.81,62376.0,909.0,35.99,947197.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,0.0,0.0,0.0,0.0,0.0,76.86,58719.0,929.0,36.57,1116888.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,0.0,0.0,0.0,0.0,0.0,8.01,3334.0,105.0,4.0,117564.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,96.49,66687.0,1092.0,24.07,639349.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,159.29,73404.0,1275.0,37.0,1046348.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,151.9,90726.0,1410.0,41.84,1355583.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,140.96,94230.0,1488.0,45.3,1007366.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,146.1,95120.0,1481.0,43.29,1080835.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,0.0,0.0,0.0,0.0,0.0,165.37,87484.0,1390.0,41.47,1021185.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,185.72,103347.0,1615.0,54.58,1380582.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,268.19,136687.0,2229.0,46.98,1121450.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,364.06,171511.0,2784.0,84.82,1860803.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,317.6,160401.0,2748.0,79.15,1712003.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,285.56,146941.0,2468.0,58.41,1478180.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,297.54,175075.0,2573.0,52.07,1150275.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,0.0,0.0,0.0,0.0,0.0,281.71,165534.0,2447.0,56.15,1425375.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,283.22,166337.0,2524.0,61.01,1443834.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,369.8,190799.0,3036.0,62.42,1356212.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,336.42,186523.0,2796.0,67.62,1867845.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,305.72,176387.0,2656.0,69.89,1936378.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,264.11,138714.0,2392.0,58.42,1630000.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,283.45,153664.0,2320.0,52.29,1346613.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,0.0,0.0,0.0,0.0,0.0,291.15,155355.0,2255.0,58.29,1890292.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,0.0,0.0,0.0,0.0,0.0,298.97,165911.0,2482.0,51.95,1475064.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,253.94,167337.0,2248.0,50.87,1609786.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,151.96,98181.0,1349.0,28.25,671061.21,22.88,120978.0,407.0,0.0,0.0,0.0,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,137.93,110755.0,1493.0,29.3,603642.43,13.37,62982.0,230.0,0.0,0.0,0.0,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,117.73,98969.0,1307.0,28.06,755377.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,94.96,81923.0,1166.0,22.93,594664.82,13.14,74017.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,0.0,0.0,0.0,0.0,0.0,91.39,71019.0,1192.0,13.79,378107.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,0.0,0.0,0.0,0.0,0.0,116.28,74543.0,1494.0,38.58,924759.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,145.52,115981.0,1848.0,47.2,1135061.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,226.94,185425.0,2593.0,60.35,1797309.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,228.66,155010.0,2115.0,44.7,1372247.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,246.36,171515.0,2106.0,51.59,1364424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,229.43,158038.0,1892.0,45.55,1086198.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,0.0,0.0,0.0,0.0,0.0,240.58,175445.0,2196.0,47.67,1381932.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,0.0,0.0,0.0,0.0,0.0,232.51,152323.0,2056.0,27.26,654496.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,282.23,188149.0,2276.0,57.36,1463719.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,342.77,204415.0,2312.0,75.33,2342641.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,265.19,153920.0,2124.0,88.65,2577762.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,267.4,140809.0,2005.0,65.07,2115786.86,8.43,47151.0,130.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,238.02,117423.0,1647.0,55.21,1475482.29,25.77,122395.0,309.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,167.53,112304.0,1761.0,42.45,1325051.6,26.62,128069.0,370.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,213.36,122759.0,1907.0,40.64,1012413.51,26.28,139325.0,384.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,170.27,111137.0,1630.0,45.86,1581707.75,42.46,186552.0,249.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,158.34,117432.0,1725.0,37.39,1120643.54,43.71,185210.0,106.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,170.73,114731.0,1727.0,30.69,1144064.59,72.56,244557.0,448.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,175.31,117215.0,1719.0,53.99,1424316.45,112.32,292050.0,587.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,165.19,97578.0,1395.0,42.94,1288972.2,93.33,203494.0,609.0,0.0,0.0,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,157.41,105634.0,1555.0,22.33,1422993.26,87.61,191956.0,584.0,0.0,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.0,212.31,117326.0,1943.0,48.29,1405138.89,81.33,181713.0,514.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,166.13,115606.0,1639.0,36.29,954120.47,82.27,177381.0,528.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,187.65,126813.0,1782.0,28.06,829663.48,78.82,171907.0,511.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,273.0,162002.0,2293.0,49.66,1495974.41,74.95,131441.0,435.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,359.67,183353.0,2569.0,73.36,2047406.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,327.7,222116.0,2761.0,84.71,2436464.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,0.0,0.0,0.0,0.0,0.0,338.93,171494.0,2767.0,84.17,2479954.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03,0.0,0.0,0.0,0.0,0.0,329.48,222235.0,3265.0,97.57,2746947.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,282.17,211487.0,2861.0,62.41,2109040.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,264.94,206548.0,2949.0,62.82,1616188.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,184.54,144960.0,1950.0,45.22,1293684.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,173.72,144311.0,1913.0,48.85,1566993.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,162.92,135915.0,1692.0,43.22,1390842.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,0.0,0.0,0.0,0.0,0.0,176.62,141777.0,1946.0,34.63,972688.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,0.0,0.0,0.0,0.0,0.0,203.36,129001.0,2054.0,47.96,1252425.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,202.53,149877.0,2101.0,40.76,1237753.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,186.79,152439.0,2068.0,47.07,1277861.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,175.62,126166.0,1807.0,27.99,799116.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,159.44,122273.0,1785.0,36.02,1124386.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,196.85,135994.0,2119.0,45.59,1245672.48,41.05,128081.0,719.0,0.0,0.0,0.0,0.0
2022-04-16,0.0,0.0,0.0,0.0,0.0,182.91,130469.0,2135.0,41.33,1183836.87,43.95,135159.0,686.0,0.0,0.0,0.0,0.0
2022-04-17,0.0,0.0,0.0,0.0,0.0,190.9,155990.0,2195.0,27.06,693106.96,36.79,131165.0,533.0,0.0,0.0,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,186.25,141318.0,2085.0,49.94,1450576.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,180.06,162202.0,2301.0,48.4,1479060.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,179.28,124443.0,1968.0,38.31,1206001.58,22.51,109859.0,124.0,0.0,0.0,0.0,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,191.27,118459.0,2201.0,43.26,1204827.15,33.74,124968.0,596.0,0.0,0.0,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,164.07,85745.0,1723.0,46.2,1473046.81,45.7,127272.0,772.0,0.0,0.0,0.0,0.0
2022-04-23,0.0,0.0,0.0,0.0,0.0,140.0,108865.0,1852.0,44.54,1374458.05,47.09,157850.0,834.0,0.0,0.0,0.0,0.0
2022-04-24,0.0,0.0,0.0,0.0,0.0,186.76,100783.0,2044.0,33.34,1007258.96,23.32,90522.0,380.0,0.0,0.0,0.0,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,190.29,153870.0,2357.0,51.92,1546230.95,64.6,202733.0,1314.0,0.0,0.0,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,206.15,147495.0,2493.0,47.13,1290674.7,50.4,138839.0,856.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,231.33,141536.0,2768.0,55.27,1481322.09,0.0,606.0,1.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,290.05,173664.0,3034.0,53.53,1425931.54,83.66,198772.0,1124.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,249.62,130679.0,2501.0,34.52,1152442.57,87.28,183273.0,1325.0,0.0,0.0,0.0,0.0
2022-04-30,0.0,0.0,0.0,0.0,0.0,231.29,143987.0,2565.0,34.91,1069900.64,49.42,136731.0,1129.0,0.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,254.37,171134.0,3071.0,71.36,2212030.63,39.54,171961.0,1236.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,265.07,212144.0,3369.0,66.47,1885421.55,21.95,83157.0,731.0,0.0,0.0,0.0,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,248.06,180483.0,3165.0,54.39,1724189.82,22.84,69817.0,669.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,240.58,191918.0,3049.0,63.17,1818011.58,13.79,36357.0,353.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,217.83,157740.0,2902.0,48.54,1713448.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,187.42,145407.0,2234.0,30.12,852713.27,12.14,25897.0,202.0,0.0,0.0,0.0,0.0
2022-05-07,0.0,0.0,0.0,0.0,0.0,175.98,134035.0,2128.0,38.71,1206040.44,32.75,84142.0,523.0,0.0,0.0,0.0,0.0
2022-05-08,0.0,0.0,0.0,0.0,0.0,217.68,159983.0,2592.0,48.97,1517994.3,15.67,49586.0,309.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,200.28,164057.0,2430.0,38.54,1272825.87,22.85,77042.0,865.0,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,178.97,175217.0,2390.0,49.69,1377603.78,38.86,125832.0,930.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,187.62,165835.0,2462.0,39.36,1127579.53,38.1,121014.0,811.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,250.83,203587.0,2837.0,62.14,1913040.35,21.4,65562.0,417.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,236.17,193463.0,2593.0,42.0,1088603.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,0.0,0.0,0.0,0.0,0.0,236.79,209665.0,2832.0,45.52,1355318.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15,0.0,0.0,0.0,0.0,0.0,256.25,214854.0,2872.0,48.34,1356442.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,253.76,198058.0,2946.0,53.98,1610611.99,23.9,54139.0,1028.0,2.0,0.0,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,255.92,217673.0,3118.0,33.22,1032545.72,38.59,95268.0,1331.0,2.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,253.8,205164.0,3163.0,45.98,1339356.05,31.59,95244.0,1106.0,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,228.82,198857.0,3028.0,39.66,1174966.73,28.27,74534.0,732.0,1.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,200.61,166938.0,2685.0,44.04,1327455.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,0.0,0.0,0.0,0.0,0.0,289.54,227870.0,3648.0,64.28,1960815.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22,0.0,0.0,0.0,0.0,0.0,276.3,205195.0,3487.0,59.51,1663486.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,271.15,201118.0,3313.0,45.56,1192656.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,257.76,220127.0,3267.0,57.22,1652562.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,260.78,201772.0,2898.0,49.33,1658146.95,47.2,95306.0,804.0,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,242.79,166946.0,2586.0,57.01,1649242.33,65.66,122748.0,830.0,1.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,263.88,182370.0,2646.0,46.01,1527994.7,59.39,106820.0,717.0,1.0,0.0,0.0,0.0
2022-05-28,0.0,0.0,0.0,0.0,0.0,281.08,198345.0,2845.0,52.47,1709045.48,68.04,111443.0,690.0,0.0,0.0,0.0,0.0
2022-05-29,0.0,0.0,0.0,0.0,0.0,296.33,188207.0,2894.0,85.69,2662480.21,64.84,119740.0,927.0,1.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,1905.47,566403.0,11329.0,301.72,9276068.51,83.68,127824.0,1592.0,6.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,1667.05,595286.0,9135.0,190.0,5590236.34,267.07,397139.0,2766.0,12.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,1828.19,588331.0,9609.0,194.24,5898301.09,658.58,742709.0,4046.0,18.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,704.08,344297.0,5099.0,56.26,1619965.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,660.55,350358.0,4806.0,58.92,1980021.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,0.0,0.0,0.0,0.0,0.0,677.78,396837.0,5407.0,48.9,1558960.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05,0.0,0.0,0.0,0.0,0.0,533.28,362541.0,5273.0,61.07,1909844.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,218.09,189494.0,2332.0,24.56,585090.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,260.29,258887.0,2590.0,20.1,529047.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,170.42,181200.0,2111.0,20.73,508213.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,203.39,206552.0,2416.0,16.79,496519.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,217.29,188533.0,2243.0,25.22,501481.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,0.0,0.0,0.0,0.0,0.0,216.8,158796.0,2229.0,26.0,589929.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,0.0,0.0,0.0,0.0,0.0,224.19,172398.0,2411.0,26.64,727905.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,202.5,157986.0,2448.0,23.67,507890.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,166.1,162048.0,2226.0,32.61,1197784.43,3.53,7906.0,76.0,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,133.75,166644.0,2086.0,26.2,777556.53,43.21,89065.0,793.0,0.0,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,114.39,166349.0,1927.0,26.33,861229.93,59.12,131731.0,987.0,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,150.49,129541.0,1876.0,20.95,611803.18,72.12,140161.0,1144.0,0.0,0.0,0.0,0.0
2022-06-18,0.0,0.0,0.0,0.0,0.0,178.59,146589.0,2337.0,26.22,789857.33,39.73,65955.0,638.0,0.0,0.0,0.0,0.0
2022-06-19,0.0,0.0,0.0,0.0,0.0,190.6,152788.0,2437.0,31.68,1316921.8,25.63,50714.0,404.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,188.8,152798.0,2263.0,34.69,794081.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,179.17,170830.0,2611.0,45.26,1065258.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,182.55,166140.0,2535.0,36.38,1049151.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,152.44,153030.0,2191.0,16.24,328497.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,167.1,157020.0,2251.0,36.96,1087246.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
